,Total On-Peak (kW),Total Off-Peak (kW),DP-CH-1 MAIN,DP-CH-2 MAIN,DP-CH-3 MAIN,DP-CH-4 MAIN,DP-CH-5 MAIN,Total kWh,Type_of_Peak
18/2/2023 3:15,,116.98,3.46,106.98,3.99,2,0.55,116.98,Off-Peak
18/2/2023 3:30,,116.9,3.46,106.84,4.43,1.88,0.29,116.9,Off-Peak
18/2/2023 3:45,,118.85,3.46,108.87,3.89,2.05,0.58,118.85,Off-Peak
18/2/2023 4:00,,119.64,3.47,109.36,4.59,1.91,0.31,119.64,Off-Peak
18/2/2023 4:15,,119,3.47,108.94,3.86,2.21,0.52,119,Off-Peak
18/2/2023 4:30,,119.39,3.47,109.06,4.54,1.86,0.46,119.39,Off-Peak
18/2/2023 4:45,,118.63,3.46,108.94,3.96,1.93,0.34,118.63,Off-Peak
18/2/2023 5:00,,119.33,3.48,108.7,4.39,2.16,0.6,119.33,Off-Peak
18/2/2023 5:15,,117.81,3.49,108.29,4.09,1.77,0.17,117.81,Off-Peak
18/2/2023 5:30,,286.94,49.65,149.22,4.24,65.47,18.36,286.94,Off-Peak
18/2/2023 5:45,,463.3,85.32,169.81,4.12,105.55,98.5,463.3,Off-Peak
18/2/2023 6:00,,469.05,85.11,134.56,4.13,104.41,140.84,469.05,Off-Peak
18/2/2023 6:15,,431.5,84.97,107.82,4.28,103.22,131.21,431.5,Off-Peak
18/2/2023 6:30,,411.53,84.86,92.83,3.97,102.55,127.32,411.53,Off-Peak
18/2/2023 6:45,,403.59,84.78,85.75,4.35,103.17,125.54,403.59,Off-Peak
18/2/2023 7:00,,414.45,84.88,100.66,3.83,101.81,123.27,414.45,Off-Peak
18/2/2023 7:15,,441.43,84.94,119.33,4.51,100.83,131.82,441.43,Off-Peak
18/2/2023 7:30,,456.87,84.89,129.1,3.8,101.48,137.6,456.87,Off-Peak
18/2/2023 7:45,,454.79,84.9,134.37,4.44,100.46,130.62,454.79,Off-Peak
18/2/2023 8:00,,468.03,85.1,138.01,3.93,101.27,139.72,468.03,Off-Peak
18/2/2023 8:15,,491.93,85.35,145.47,4.28,101.06,155.77,491.93,Off-Peak
18/2/2023 8:30,,503.61,85.48,152.4,4.06,100.35,161.32,503.61,Off-Peak
18/2/2023 8:45,,562.44,102.17,113.51,87.02,101.71,158.03,562.44,Off-Peak
18/2/2023 9:00,,647.88,139.38,55.09,191.93,99.94,161.54,647.88,Off-Peak
18/2/2023 9:15,,690.73,140.46,52.02,212.75,122.25,163.25,690.73,Off-Peak
18/2/2023 9:30,,664.26,140.35,53.46,205.27,102.17,163.01,664.26,Off-Peak
18/2/2023 9:45,,659.9,139.06,53.55,201.51,100.08,165.7,659.9,Off-Peak
18/2/2023 10:00,,655.85,139.4,52.9,201.29,101.09,161.17,655.85,Off-Peak
18/2/2023 10:15,,670.84,139.44,55.03,210.25,103.79,162.33,670.84,Off-Peak
18/2/2023 10:30,,693.95,139.65,60.58,218.29,112.32,163.11,693.95,Off-Peak
18/2/2023 10:45,,696.69,139.61,60.2,219.53,113.08,164.27,696.69,Off-Peak
18/2/2023 11:00,,696.52,139.61,59.98,221.64,112.26,163.03,696.52,Off-Peak
18/2/2023 11:15,,705.33,139.6,60.56,221.86,112.93,170.38,705.33,Off-Peak
18/2/2023 11:30,,716.13,139.58,60.42,223.09,113.01,180.03,716.13,Off-Peak
18/2/2023 11:45,,714.09,139.6,59.94,222.95,112.33,179.27,714.09,Off-Peak
18/2/2023 12:00,,718.38,139.76,60.45,226,113.16,179.01,718.38,Off-Peak
18/2/2023 12:15,,716.19,139.86,60.56,241.33,112.39,162.05,716.19,Off-Peak
18/2/2023 12:30,,735.36,139.93,60.05,242.04,112.56,180.78,735.36,Off-Peak
18/2/2023 12:45,,719.83,139.81,59.93,240,112.98,167.11,719.83,Off-Peak
18/2/2023 13:00,,704.32,139.84,60.49,237.67,111.94,154.38,704.32,Off-Peak
18/2/2023 13:15,,726.81,139.91,60.29,236.25,113.09,177.27,726.81,Off-Peak
18/2/2023 13:30,,727.28,139.82,59.83,235.85,112.79,178.99,727.28,Off-Peak
18/2/2023 13:45,,727.08,140.95,60.46,234.39,112.16,179.12,727.08,Off-Peak
18/2/2023 14:00,,729.42,142.23,60.56,233.53,113.04,180.06,729.42,Off-Peak
18/2/2023 14:15,,727.43,139.85,59.89,233.53,112.3,181.86,727.43,Off-Peak
18/2/2023 14:30,,727.84,139.77,60.08,233.89,112.67,181.43,727.84,Off-Peak
18/2/2023 14:45,,742,139.72,60.48,246.62,113.05,182.13,742,Off-Peak
18/2/2023 15:00,,757.88,130.29,66.03,269.51,110.13,181.92,757.88,Off-Peak
18/2/2023 15:15,,666.33,88.42,84.75,204.39,107.11,181.66,666.33,Off-Peak
18/2/2023 15:30,,677.81,88.39,85.31,216.65,106.75,180.71,677.81,Off-Peak
18/2/2023 15:45,,679.8,88.48,85.22,219.69,106.48,179.93,679.8,Off-Peak
18/2/2023 16:00,,673.35,88.39,76.75,221.72,107.52,178.97,673.35,Off-Peak
18/2/2023 16:15,,669.31,88.48,67.59,227.28,107.02,178.94,669.31,Off-Peak
18/2/2023 16:30,,669.41,88.56,67.9,228.26,107.73,176.96,669.41,Off-Peak
18/2/2023 16:45,,665.81,88.51,67.31,226.75,107.75,175.49,665.81,Off-Peak
18/2/2023 17:00,,660.3,88.49,67.24,222.59,106.86,175.12,660.3,Off-Peak
18/2/2023 17:15,,634.23,88.49,59.57,212.84,102.27,171.06,634.23,Off-Peak
18/2/2023 17:30,,622.42,88.41,54.64,207.09,98.98,173.3,622.42,Off-Peak
18/2/2023 17:45,,621.29,88.42,54.21,204.3,99.12,175.24,621.29,Off-Peak
18/2/2023 18:00,,612.74,88.36,54.72,202.8,99.54,167.32,612.74,Off-Peak
18/2/2023 18:15,,589.15,88.34,54.9,199.56,98.66,147.69,589.15,Off-Peak
18/2/2023 18:30,,577.04,88.35,52.75,197.08,96.98,141.88,577.04,Off-Peak
18/2/2023 18:45,,550.85,88.23,45.49,201.64,88.06,127.43,550.85,Off-Peak
18/2/2023 19:00,,542.31,88.04,41.91,207.4,87.69,117.27,542.31,Off-Peak
18/2/2023 19:15,,542.27,87.95,41.54,208.11,88.62,116.05,542.27,Off-Peak
18/2/2023 19:30,,538.12,87.92,41.23,207.74,87.82,113.41,538.12,Off-Peak
18/2/2023 19:45,,533.96,87.9,43.22,203.5,88.33,111.01,533.96,Off-Peak
18/2/2023 20:00,,549.85,86.55,129.36,206.57,39.2,88.17,549.85,Off-Peak
18/2/2023 20:15,,533.18,84.95,168.22,212.01,26.48,41.52,533.18,Off-Peak
18/2/2023 20:30,,483.43,84.92,153.34,193.14,27.22,24.81,483.43,Off-Peak
18/2/2023 20:45,,443.15,84.83,139.86,167.93,26.56,23.97,443.15,Off-Peak
18/2/2023 21:00,,421.8,84.69,132.94,155.09,26.84,22.24,421.8,Off-Peak
18/2/2023 21:15,,367.16,76.72,127.37,115.29,25.95,21.83,367.16,Off-Peak
18/2/2023 21:30,,169.79,48.41,107.79,6.77,1.79,5.03,169.79,Off-Peak
18/2/2023 21:45,,151.98,47.02,97.71,4.51,2.26,0.48,151.98,Off-Peak
18/2/2023 22:00,,134.08,29.26,97.9,4.49,1.84,0.59,134.08,Off-Peak
18/2/2023 22:15,,105.42,0.13,98.36,4.53,1.95,0.45,105.42,Off-Peak
18/2/2023 22:30,,106.85,0.19,100.13,3.95,2.1,0.48,106.85,Off-Peak
18/2/2023 22:45,,113.12,0,106.29,4.47,1.93,0.43,113.12,Off-Peak
18/2/2023 23:00,,113.73,0,107,3.84,2.12,0.77,113.73,Off-Peak
18/2/2023 23:15,,114.34,0,107.3,4.57,1.99,0.48,114.34,Off-Peak
18/2/2023 23:30,,113.07,0,107.03,3.84,1.87,0.33,113.07,Off-Peak
18/2/2023 23:45,,114.28,0,107.21,4.48,2.02,0.57,114.28,Off-Peak
19/2/2023 0:00,,110.27,0,103.57,3.78,2.05,0.87,110.27,Off-Peak
19/2/2023 0:15,,110.49,0,104.27,3.48,2.2,0.54,110.49,Off-Peak
19/2/2023 0:30,,107.5,0,101.48,3.3,2.11,0.61,107.5,Off-Peak
19/2/2023 0:45,,107.41,0,101.51,3.19,2.03,0.68,107.41,Off-Peak
19/2/2023 1:00,,106.5,0,100.6,3.15,2.31,0.44,106.5,Off-Peak
19/2/2023 1:15,,113.7,0,107.68,3.34,1.89,0.79,113.7,Off-Peak
19/2/2023 1:30,,107.76,0,102,3.26,2.26,0.24,107.76,Off-Peak
19/2/2023 1:45,,107.44,0,101.12,3.46,2.29,0.57,107.44,Off-Peak
19/2/2023 2:00,,107.93,0,101.67,3.87,1.99,0.4,107.93,Off-Peak
19/2/2023 2:15,,108.22,0,101.52,4.37,1.79,0.54,108.22,Off-Peak
19/2/2023 2:30,,107.65,0,101.38,3.8,2.29,0.18,107.65,Off-Peak
19/2/2023 2:45,,107.81,0,100.97,4.33,1.76,0.75,107.81,Off-Peak
19/2/2023 3:00,,106.57,0,100.57,3.9,2.1,0,106.57,Off-Peak
19/2/2023 3:15,,108.12,0,100.84,4.37,2.07,0.84,108.12,Off-Peak
19/2/2023 3:30,,106.84,0,101.09,3.97,1.68,0.1,106.84,Off-Peak
19/2/2023 3:45,,108.83,0,101.48,4.3,2.43,0.62,108.83,Off-Peak
19/2/2023 4:00,,108.02,0,102.15,3.93,1.62,0.32,108.02,Off-Peak
19/2/2023 4:15,,109.9,0,103.09,4.22,2.19,0.4,109.9,Off-Peak
19/2/2023 4:30,,109.06,0,102.33,4.02,2.16,0.55,109.06,Off-Peak
19/2/2023 4:45,,108.66,0,102.72,4.16,1.61,0.17,108.66,Off-Peak
19/2/2023 5:00,,110.55,0,103.2,4.09,2.48,0.78,110.55,Off-Peak
19/2/2023 5:15,,107.93,0,102.4,4.02,1.51,0,107.93,Off-Peak
19/2/2023 5:30,,204.83,30.49,117.61,4.16,51.74,0.83,204.83,Off-Peak
19/2/2023 5:45,,466.49,82.44,209.42,40.38,134.14,0.11,466.49,Off-Peak
19/2/2023 6:00,,478.41,84.11,56.09,203.8,133.81,0.6,478.41,Off-Peak
19/2/2023 6:15,,472.55,85.6,25.62,224.16,136.8,0.37,472.55,Off-Peak
19/2/2023 6:30,,451.03,84.59,25.44,205.54,135.13,0.33,451.03,Off-Peak
19/2/2023 6:45,,412.36,83.18,46.25,203.44,78.85,0.64,412.36,Off-Peak
19/2/2023 7:00,,402.4,83.15,51.9,207.85,59.43,0.07,402.4,Off-Peak
19/2/2023 7:15,,421.18,83.09,52.9,226.03,58.29,0.87,421.18,Off-Peak
19/2/2023 7:30,,478.15,83.09,135.13,199.55,60.35,0.03,478.15,Off-Peak
19/2/2023 7:45,,518.77,83.1,184.7,190.43,59.84,0.7,518.77,Off-Peak
19/2/2023 8:00,,504,83.53,172.93,187.69,59.61,0.24,504,Off-Peak
19/2/2023 8:15,,517.19,83.61,177.2,190,65.91,0.47,517.19,Off-Peak
19/2/2023 8:30,,521.88,83.97,178.64,193.26,65.52,0.49,521.88,Off-Peak
19/2/2023 8:45,,525.3,84.03,179.44,195.01,66.61,0.21,525.3,Off-Peak
19/2/2023 9:00,,534.47,84.59,182.98,199.89,66.27,0.74,534.47,Off-Peak
19/2/2023 9:15,,557.02,86.2,188.74,216.28,65.8,0,557.02,Off-Peak
19/2/2023 9:30,,567.29,86.48,191.87,221.48,66.64,0.82,567.29,Off-Peak
19/2/2023 9:45,,578.99,86.58,199.38,227.13,65.69,0.21,578.99,Off-Peak
19/2/2023 10:00,,591.62,87.02,207.94,229.78,66.32,0.56,591.62,Off-Peak
19/2/2023 10:15,,600.95,88.4,212.62,233.11,66.42,0.4,600.95,Off-Peak
19/2/2023 10:30,,608.48,87.22,220.64,234.73,65.58,0.31,608.48,Off-Peak
19/2/2023 10:45,,635.12,89.36,238.12,240.42,66.57,0.65,635.12,Off-Peak
19/2/2023 11:00,,706.98,89.39,291.88,256.22,69.42,0.07,706.98,Off-Peak
19/2/2023 11:15,,716.22,89.39,260.02,250.67,115.25,0.89,716.22,Off-Peak
19/2/2023 11:30,,704.46,89.46,240.96,245.54,128.49,0.01,704.46,Off-Peak
19/2/2023 11:45,,695.62,89.39,237.35,242.12,126.07,0.69,695.62,Off-Peak
19/2/2023 12:00,,694.1,90.53,235.7,240.73,126.87,0.27,694.1,Off-Peak
19/2/2023 12:15,,690.34,90.84,233.38,239.22,126.46,0.44,690.34,Off-Peak
19/2/2023 12:30,,690.57,93.29,232.31,238.17,126.28,0.52,690.57,Off-Peak
19/2/2023 12:45,,690.15,93.89,231.76,237.28,127.03,0.19,690.15,Off-Peak
19/2/2023 13:00,,689.55,93.88,231.49,237.15,126.26,0.77,689.55,Off-Peak
19/2/2023 13:15,,689.17,93.54,231.44,237.29,126.9,0,689.17,Off-Peak
19/2/2023 13:30,,689.19,93.42,231.21,237.15,126.59,0.82,689.19,Off-Peak
19/2/2023 13:45,,688.01,93.34,231.25,237.08,126.21,0.13,688.01,Off-Peak
19/2/2023 14:00,,689.43,93.29,231.35,237.24,126.98,0.57,689.43,Off-Peak
19/2/2023 14:15,,687.67,93.21,230.52,237.15,126.41,0.38,687.67,Off-Peak
19/2/2023 14:30,,690.96,93.19,231.42,236.86,129.17,0.32,690.96,Off-Peak
19/2/2023 14:45,,696.09,93.15,233.31,237.26,131.72,0.65,696.09,Off-Peak
19/2/2023 15:00,,695.59,93.12,233.63,237.53,131.26,0.05,695.59,Off-Peak
19/2/2023 15:15,,699.67,93.12,235.24,238.59,131.84,0.88,699.67,Off-Peak
19/2/2023 15:30,,698.69,93.03,235.53,238.78,131.32,0.03,698.69,Off-Peak
19/2/2023 15:45,,700.37,93.06,235.37,239.89,131.38,0.67,700.37,Off-Peak
19/2/2023 16:00,,701.84,92.98,235.83,241.09,131.66,0.28,701.84,Off-Peak
19/2/2023 16:15,,676.82,92.93,225.9,226.21,131.36,0.42,676.82,Off-Peak
19/2/2023 16:30,,677.13,92.87,224.2,227.93,131.6,0.53,677.13,Off-Peak
19/2/2023 16:45,,682.84,92.99,225.59,232.76,131.33,0.17,682.84,Off-Peak
19/2/2023 17:00,,688.93,92.97,227.33,236.44,131.44,0.75,688.93,Off-Peak
19/2/2023 17:15,,692.33,92.86,230.18,237.59,131.7,0,692.33,Off-Peak
19/2/2023 17:30,,696.04,92.84,231.88,239.12,131.38,0.82,696.04,Off-Peak
19/2/2023 17:45,,696.08,92.8,232.39,239.29,131.47,0.13,696.08,Off-Peak
19/2/2023 18:00,,708.75,91.16,241.34,244.86,130.83,0.56,708.75,Off-Peak
19/2/2023 18:15,,706.69,89.2,243.76,242.77,130.58,0.38,706.69,Off-Peak
19/2/2023 18:30,,707.38,88.94,246.06,241.35,130.71,0.32,707.38,Off-Peak
19/2/2023 18:45,,703.3,88.96,244.66,238.44,130.61,0.63,703.3,Off-Peak
19/2/2023 19:00,,692.09,88.82,240.05,232.52,130.65,0.05,692.09,Off-Peak
19/2/2023 19:15,,683.84,88.66,235.97,227.64,130.7,0.87,683.84,Off-Peak
19/2/2023 19:30,,677.16,88.65,233.29,224.52,130.7,0,677.16,Off-Peak
19/2/2023 19:45,,673.02,88.52,231.39,221.77,130.64,0.7,673.02,Off-Peak
19/2/2023 20:00,,660.29,87.31,227.3,214.86,130.6,0.22,660.29,Off-Peak
19/2/2023 20:15,,631.69,86.13,215.62,198.96,130.49,0.49,631.69,Off-Peak
19/2/2023 20:30,,585.23,85.64,198.56,169.56,131.01,0.46,585.23,Off-Peak
19/2/2023 20:45,,467.37,84.61,245.38,7.47,129.67,0.24,467.37,Off-Peak
19/2/2023 21:00,,500.65,84.1,280.42,6.08,129.36,0.69,500.65,Off-Peak
19/2/2023 21:15,,508.45,83.49,289.51,6.08,129.33,0.04,508.45,Off-Peak
19/2/2023 21:30,,408.75,67.46,216.83,5.95,117.64,0.87,408.75,Off-Peak
19/2/2023 21:45,,218.33,48.69,125.99,3.95,39.67,0.03,218.33,Off-Peak
19/2/2023 22:00,,147.89,8.25,128.6,4.38,5.98,0.68,147.89,Off-Peak
19/2/2023 22:15,,161.59,3.6,151.77,4.02,1.93,0.27,161.59,Off-Peak
19/2/2023 22:30,,169.23,3.59,158.89,4.29,2.01,0.45,169.23,Off-Peak
19/2/2023 22:45,,167.8,3.05,158.19,4.05,2.02,0.49,167.8,Off-Peak
19/2/2023 23:00,,163.07,2.1,154.65,4.22,1.88,0.22,163.07,Off-Peak
19/2/2023 23:15,,150.56,2.14,141.36,4.09,2.23,0.74,150.56,Off-Peak
19/2/2023 23:30,,140.79,2.11,132.72,4.13,1.83,0,140.79,Off-Peak
19/2/2023 23:45,,137.38,2.14,128.3,4.07,2,0.87,137.38,Off-Peak
20/2/2023 0:00,,130.64,2.12,122.13,4.2,2.12,0.07,130.64,Off-Peak
20/2/2023 0:15,,126.21,2.04,118.56,3.23,1.75,0.63,126.21,Off-Peak
20/2/2023 0:30,,122.8,2.09,114.92,3.14,2.33,0.32,122.8,Off-Peak
20/2/2023 0:45,,124.86,2.65,116.01,4.09,1.74,0.37,124.86,Off-Peak
20/2/2023 1:00,,126.83,3.63,116.6,4.08,1.95,0.57,126.83,Off-Peak
20/2/2023 1:15,,146.58,3.63,136.51,4.12,2.19,0.13,146.58,Off-Peak
20/2/2023 1:30,,132.05,3.66,121.69,4.19,1.7,0.81,132.05,Off-Peak
20/2/2023 1:45,,129.44,3.6,119.52,4.04,2.28,0,129.44,Off-Peak
20/2/2023 2:00,,131.33,3.64,120.87,4.18,1.86,0.78,131.33,Off-Peak
20/2/2023 2:15,,139.88,3.58,130.3,3.98,1.85,0.17,139.88,Off-Peak
20/2/2023 2:30,,133.1,3.62,122.39,4.28,2.3,0.51,133.1,Off-Peak
20/2/2023 2:45,,129.48,3.59,119.76,4.05,1.65,0.43,129.48,Off-Peak
20/2/2023 3:00,,129.72,3.51,119.41,4.28,2.26,0.26,129.72,Off-Peak
20/2/2023 3:15,,135.63,3.5,125.4,4.05,1.97,0.71,135.63,Off-Peak
20/2/2023 3:30,,124.62,3.44,115.15,4.28,1.75,0,124.62,Off-Peak
20/2/2023 3:45,,125.46,3.48,114.72,3.99,2.38,0.89,125.46,Off-Peak
20/2/2023 4:00,,123.27,3.54,113.77,4.33,1.56,0.07,123.27,Off-Peak
20/2/2023 4:15,,123.16,3.48,112.82,3.94,2.27,0.65,123.16,Off-Peak
20/2/2023 4:30,,122.98,3.51,112.71,4.44,2,0.32,122.98,Off-Peak
20/2/2023 4:45,,121.52,3.47,112.09,3.9,1.68,0.38,121.52,Off-Peak
20/2/2023 5:00,,121.7,3.56,110.74,4.37,2.47,0.56,121.7,Off-Peak
20/2/2023 5:15,,122.87,3.55,113.89,3.84,1.46,0.13,122.87,Off-Peak
20/2/2023 5:30,,464.41,55.66,149.05,88.59,148.66,22.45,464.41,Off-Peak
20/2/2023 5:45,,1041.54,86.3,160.23,154.45,491.67,148.89,1041.54,Off-Peak
20/2/2023 6:00,,1257.56,95.72,30.02,347.73,587.3,196.79,1257.56,Off-Peak
20/2/2023 6:15,,1309.64,95.69,27.45,381.18,610.04,195.28,1309.64,Off-Peak
20/2/2023 6:30,,1444.13,95.7,136.92,367.37,655.93,188.21,1444.13,Off-Peak
20/2/2023 6:45,,1511.41,104.74,198.61,367.73,651.02,189.31,1511.41,Off-Peak
20/2/2023 7:00,,1533.35,107.58,203.09,370.83,660.16,191.69,1533.35,Off-Peak
20/2/2023 7:15,,1615.85,107.67,217.61,388.64,697.78,204.15,1615.85,Off-Peak
20/2/2023 7:30,,1627.27,107.81,223.62,390.1,699.01,206.73,1627.27,Off-Peak
20/2/2023 7:45,,1575.86,108.01,218.34,378.04,673.45,198.02,1575.86,Off-Peak
20/2/2023 8:00,,1540.1,108.5,208.47,368.4,663.38,191.35,1540.1,Off-Peak
20/2/2023 8:15,,1594.88,108.48,213.93,382.44,689.75,200.28,1594.88,Off-Peak
20/2/2023 8:30,,1618.25,108.49,221.15,387.12,696.08,205.41,1618.25,Off-Peak
20/2/2023 8:45,,1599.76,108.57,221.21,381.94,686.78,201.26,1599.76,Off-Peak
20/2/2023 9:00,1606.26,,108.72,220.59,382.38,692.77,201.8,1606.26,Off-Peak
20/2/2023 9:15,1628.01,,109.05,223.01,388.4,701.55,206,1628.01,Off-Peak
20/2/2023 9:30,1647.94,,109.25,228.37,393.46,707.07,209.79,1647.94,Off-Peak
20/2/2023 9:45,1656.6,,109.2,229.81,393.85,712.1,211.64,1656.6,Off-Peak
20/2/2023 10:00,1651.05,,98.16,231.42,395.05,713.94,212.48,1651.05,Off-Peak
20/2/2023 10:15,1652.95,,97.61,231.64,395.87,715.13,212.7,1652.95,Off-Peak
20/2/2023 10:30,1674.84,,97.65,235.64,400.71,724.8,216.04,1674.84,Off-Peak
20/2/2023 10:45,1699.43,,97.71,240.75,406.16,734.63,220.18,1699.43,Off-Peak
20/2/2023 11:00,1696.14,,97.72,241.39,405.91,729.65,221.47,1696.14,Off-Peak
20/2/2023 11:15,1670.8,,97.72,236.52,400.73,717.7,218.13,1670.8,Off-Peak
20/2/2023 11:30,1666.64,,97.68,234.77,398.85,718.28,217.06,1666.64,Off-Peak
20/2/2023 11:45,1710.36,,97.7,239.53,409.45,741.05,222.63,1710.36,Off-Peak
20/2/2023 12:00,1699.72,,97.62,242.42,407.92,730.57,221.19,1699.72,Off-Peak
20/2/2023 12:15,1650.13,,97.65,234.23,395.78,708.91,213.56,1650.13,Off-Peak
20/2/2023 12:30,1642.71,,97.61,229.57,394.63,709.43,211.47,1642.71,Off-Peak
20/2/2023 12:45,1653.94,,97.66,230.61,398.49,713.53,213.65,1653.94,Off-Peak
20/2/2023 13:00,1677.66,,97.6,234.02,402.26,726.71,217.07,1677.66,Off-Peak
20/2/2023 13:15,1691.19,,97.62,239.96,404.95,729.64,219.02,1691.19,Off-Peak
20/2/2023 13:30,1682.37,,97.6,239.25,403.08,724.21,218.23,1682.37,Off-Peak
20/2/2023 13:45,1690.02,,97.62,239.25,404.72,729,219.43,1690.02,Off-Peak
20/2/2023 14:00,1699.81,,97.57,240.87,407.38,733.07,220.92,1699.81,Off-Peak
20/2/2023 14:15,1733.7,,97.56,247.65,414.64,748.13,225.72,1733.7,Off-Peak
20/2/2023 14:30,1717.07,,97.69,245.37,411.17,740.11,222.73,1717.07,Off-Peak
20/2/2023 14:45,1718.3,,98.13,244.27,410.51,742.55,222.84,1718.3,Off-Peak
20/2/2023 15:00,1736.33,,98.98,247.3,413.45,750.69,225.91,1736.33,Off-Peak
20/2/2023 15:15,1711.25,,99.08,244.1,410.26,735.02,222.79,1711.25,Off-Peak
20/2/2023 15:30,1718.18,,99.15,243.2,410.76,741.49,223.58,1718.18,Off-Peak
20/2/2023 15:45,1736.04,,99.09,247.81,415.01,747.82,226.31,1736.04,Off-Peak
20/2/2023 16:00,1703.1,,99.02,244.01,407.59,731.23,221.25,1703.1,On-Peak
20/2/2023 16:15,1696.2,,99.07,240.1,405.02,732.73,219.28,1696.2,On-Peak
20/2/2023 16:30,1688.74,,99.05,239.73,405.15,725.94,218.87,1688.74,On-Peak
20/2/2023 16:45,1648.23,,99.07,232.78,395.93,707.88,212.57,1648.23,On-Peak
20/2/2023 17:00,1648.45,,96.5,230.65,396.02,713.22,212.06,1648.45,On-Peak
20/2/2023 17:15,1670.24,,96.01,233.51,403.14,721.24,216.34,1670.24,On-Peak
20/2/2023 17:30,1568.51,,95.91,121.21,396.67,729.22,225.5,1568.51,On-Peak
20/2/2023 17:45,1494.27,,95.78,30.03,376.98,751.72,239.76,1494.27,On-Peak
20/2/2023 18:00,1046.91,,95.76,50.22,331.34,355.87,213.72,1046.91,On-Peak
20/2/2023 18:15,712.85,,91.38,50.82,261.34,135.64,173.67,712.85,On-Peak
20/2/2023 18:30,685.31,,89.34,49.03,246.33,135.79,164.82,685.31,On-Peak
20/2/2023 18:45,666.65,,89.28,48.45,235.85,135.45,157.62,666.65,On-Peak
20/2/2023 19:00,661.53,,89.37,48.97,231.98,136.15,155.06,661.53,On-Peak
20/2/2023 19:15,653.95,,89.37,48.94,227.6,135.71,152.33,653.95,On-Peak
20/2/2023 19:30,645.02,,89.27,48.44,222.71,136.03,148.57,645.02,On-Peak
20/2/2023 19:45,623.01,,89.27,48.6,212.2,131.06,141.88,623.01,On-Peak
20/2/2023 20:00,586.38,,88.78,43.88,197.4,125.96,130.36,586.38,On-Peak
20/2/2023 20:15,545.62,,85.82,48.09,176.65,126.85,108.21,545.62,On-Peak
20/2/2023 20:30,460.25,,84.98,145.23,175.1,54.06,0.88,460.25,On-Peak
20/2/2023 20:45,470.55,,84.64,173.99,178.03,32.99,0.9,470.55,On-Peak
20/2/2023 21:00,465.26,,84.54,170.05,175.97,33.8,0.9,465.26,On-Peak
20/2/2023 21:15,384.08,,74.43,159.43,119.86,29.46,0.9,384.08,On-Peak
20/2/2023 21:30,206.11,,46.79,148.48,8.35,2.31,0.18,206.11,On-Peak
20/2/2023 21:45,190.36,,46.73,132.44,8.35,2.11,0.73,190.36,On-Peak
20/2/2023 22:00,,164.04,33.42,120.5,8.31,1.63,0.18,164.04,Off-Peak
20/2/2023 22:15,,133.58,1.69,120.38,8.29,2.54,0.68,133.58,Off-Peak
20/2/2023 22:30,,134.93,1.69,123.73,7.87,1.45,0.19,134.93,Off-Peak
20/2/2023 22:45,,135.01,1.08,122.78,8.2,2.3,0.65,135.01,Off-Peak
20/2/2023 23:00,,130.01,0,119.98,7.75,2.13,0.15,130.01,Off-Peak
20/2/2023 23:15,,130.95,0,120.4,8.24,1.62,0.69,130.95,Off-Peak
20/2/2023 23:30,,131.94,0,121.64,7.76,2.46,0.08,131.94,Off-Peak
20/2/2023 23:45,,129.35,0,118.86,8.23,1.49,0.77,129.35,Off-Peak
21/2/2023 0:00,,124.4,0.05,114.52,7.6,2.21,0.02,124.4,Off-Peak
21/2/2023 0:15,,127.21,0.81,112.55,10.37,2.98,0.5,127.21,Off-Peak
21/2/2023 0:30,,123.62,0.92,110.02,9.43,2.69,0.56,123.62,Off-Peak
21/2/2023 0:45,,124.67,1.01,110.68,9.61,2.87,0.5,124.67,Off-Peak
21/2/2023 1:00,,124.36,1.23,110.32,9.35,2.81,0.65,124.36,Off-Peak
21/2/2023 1:15,,125.15,1.2,110.87,9.93,2.71,0.44,125.15,Off-Peak
21/2/2023 1:30,,116.59,1.69,104.8,7.64,2.12,0.34,116.59,Off-Peak
21/2/2023 1:45,,115.93,1.7,103.92,8.31,1.66,0.34,115.93,Off-Peak
21/2/2023 2:00,,116.3,1.7,104.02,7.67,2.36,0.55,116.3,Off-Peak
21/2/2023 2:15,,115.46,1.7,103.63,8.27,1.72,0.14,115.46,Off-Peak
21/2/2023 2:30,,114.51,1.71,102.31,7.74,2.01,0.74,114.51,Off-Peak
21/2/2023 2:45,,115.15,1.71,103.07,8.27,2.1,0,115.15,Off-Peak
21/2/2023 3:00,,114.84,1.69,102.66,7.78,1.82,0.89,114.84,Off-Peak
21/2/2023 3:15,,114.4,1.69,102.26,8.21,2.23,0.01,114.4,Off-Peak
21/2/2023 3:30,,115.22,1.69,103.08,7.88,1.88,0.69,115.22,Off-Peak
21/2/2023 3:45,,116.55,1.68,104.55,8.18,1.95,0.19,116.55,Off-Peak
21/2/2023 4:00,,116.39,1.68,104.2,7.95,2.05,0.51,116.39,Off-Peak
21/2/2023 4:15,,117.22,1.68,105.11,8.08,1.97,0.38,117.22,Off-Peak
21/2/2023 4:30,,117.34,1.69,105.2,8.02,2.09,0.34,117.34,Off-Peak
21/2/2023 4:45,,117.07,1.68,104.84,7.95,2.02,0.58,117.07,Off-Peak
21/2/2023 5:00,,116.87,1.68,105.17,8.04,1.86,0.12,116.87,Off-Peak
